Children,Elderly,NonWhite,Poverty,Education,English,Elevation,SeaLevelRise,Precipitation,Diabetes,MentalHealth,Asthma,Disability,HousingQuality,Homeless,LivAlone,FloodHealthIndex,INTPTLAT10,INTPTLON10,geo
0.157015843,0.068999931,0.549,0.293844706,0.840999159,0.073999926,12.7995,0.0,0.0041732,13.9,37.03,6.7351,0.058999941,5.00402,5.9226,0.287999712,56.8661,37.7583642,-122.4101283,POINT(-122.4101283 37.7583642)
0.133694337,0.1700017,0.663997,0.454451544,0.81600816,0.09600096,33.853,0.0,0.00722504,13.8747,36.8883,6.7222,0.15100151,7.8696,17.613,0.20800208,70.2061,37.7612984,-122.4071241,POINT(-122.4071241 37.7612984)
0.133693135,0.17000013,0.663999,0.454447213,0.816001079,0.09600004,37.951,0.0,0.00346149,13.8871,36.958,6.7285,0.151000097,2.15471,14.0072,0.208000386,63.5795,37.7600111,-122.4070044,POINT(-122.4070044 37.7600111)
0.133694337,0.1700017,0.663997,0.454451544,0.81600816,0.09600096,33.853,0.0,0.00722504,13.8747,36.8883,6.7222,0.15100151,7.8696,17.613,0.20800208,70.2061,37.7640172,-122.4052741,POINT(-122.4052741 37.7640172)
0.133694337,0.1700017,0.663997,0.454451544,0.81600816,0.09600096,33.853,0.0,0.00722504,13.8747,36.8883,6.7222,0.15100151,7.8696,17.613,0.20800208,70.2061,37.762595,-122.4067106,POINT(-122.4067106 37.762595)
0.084215,0.088,0.584,0.327362,0.843,0.119,-5.96629,0.0645794,0.0241664,14.9856,54.0699,9.5802,0.229,7.04366,19.2683,0.427,82.4925,37.7796005,-122.4047748,POINT(-122.4047748 37.7796005)
0.018917,0.554,0.741,0.577931,0.64,0.535,-0.392771,0.0,1.2271E-5,15.9297,61.6605,10.5043,0.452,3.84442,19.2683,0.678,73.1729,37.78136,-122.402542,POINT(-122.402542 37.78136)
0.042301035,0.049999984,0.602,0.299614576,0.863999109,0.048000094,-5.63326,0.0825639,0.0500197,15.9986,61.9417,10.5559,0.133999778,2.26347,19.2683,0.570999012,77.8525,37.7752122,-122.4020229,POINT(-122.4020229 37.7752122)
0.04230103,0.050000196,0.602,0.299615246,0.864000461,0.04800021,-5.3631,0.348208,0.0347239,9.9,14.5501,4.6817,0.134000159,3.03306,19.2683,0.571000317,80.179,37.7808796,-122.397857,POINT(-122.397857 37.7808796)
0.11613137,0.140675847,0.932087,0.450007536,0.715021428,0.034926448,-42.0,0.351565,8.88618E-4,23.018,38.2773,15.9891,0.092166952,1.39179,17.3221,0.266799029,73.9059,37.7268878,-122.3718931,POINT(-122.3718931 37.7268878)
0.177956019,0.061000009,0.43,0.200711015,0.928000206,0.046000004,6.26426,0.0,0.00614177,9.9,14.55,4.6817,0.073000005,2.04708,17.613,0.267000066,47.8994,37.7563933,-122.392698,POINT(-122.392698 37.7563933)
0.177956,0.061,0.43,0.200711,0.928,0.046,7.33509,0.0,0.00284783,9.9265,14.6794,4.697,0.073,3.54755,17.613,0.267,46.5528,37.7520903,-122.403079,POINT(-122.403079 37.7520903)
0.131897,0.113,0.48,0.217519,0.957,0.027,-9.22917,0.0,0.0263384,15.8421,37.3265,8.6989,0.086,4.45037,3.5196,0.225,59.2393,37.7490099,-122.4042054,POINT(-122.4042054 37.7490099)
0.138291,0.131,0.541,0.165101,0.941,0.069,188.638,0.0,0.00365498,8.2,14.28,4.4834,0.074,3.82593,0.2606,0.245,38.9463,37.7244958,-122.4473035,POINT(-122.4473035 37.7244958)
0.252229583,0.097571304,0.888631,0.127987052,0.852516587,0.130095113,2.64275,0.0,0.0094365,11.1713,16.7682,7.4832,0.069975365,1.59405,17.6129,0.182330159,52.586,37.715541,-122.3986484,POINT(-122.3986484 37.715541)
0.11613137,0.140675847,0.932087,0.450007536,0.715021428,0.034926448,-42.0,0.351565,8.88618E-4,23.018,38.2773,15.9891,0.092166952,1.39179,17.3221,0.266799029,73.9059,37.7289459,-122.3695909,POINT(-122.3695909 37.7289459)
0.452256053,0.03499793,0.926005,0.840098285,0.740954631,0.084994756,-6.0,0.0362374,0.0026704,23.1997,38.5795,16.1154,0.125992267,2.1395,17.613,0.290982149,60.5593,37.729651,-122.3789393,POINT(-122.3789393 37.729651)
0.072957122,8.03785E-10,0.599175,0.356678376,0.996079927,0.150558628,-6.0,0.182261,0.035771,22.0584,36.52,15.1339,0.133608319,14.1093,17.5025,0.480591116,84.819,37.7416763,-122.3980535,POINT(-122.3980535 37.7416763)
0.092821,0.057,0.49,0.171948,0.965,0.081,-2.84302,0.0,0.0,2.0667,20.2943,0.9773,0.081,3.71829,19.2683,0.474,42.5196,37.786984,-122.3964483,POINT(-122.3964483 37.786984)
0.187704055,0.107000021,0.925,0.265337108,0.706000135,0.310000026,6.85869,0.0,0.0205596,23.1784,38.5407,16.1001,0.071000026,3.35345,17.613,0.127000039,68.906,37.727957,-122.3973355,POINT(-122.3973355 37.727957)
0.174831012,0.159000011,0.644,0.225606007,0.855000056,0.115000007,71.9109,0.0,5.33857E-4,7.0757,12.025,3.1111,0.079000004,0.874891,1.8761,0.230000009,37.953,37.7350697,-122.4900418,POINT(-122.4900418 37.7350697)
0.146477065,0.187000091,0.782,0.211720104,0.85400037,0.172000089,127.84,0.0,0.004112,6.4,10.72,2.498,0.101000046,3.82555,1.8761,0.13700011,47.6129,37.7433944,-122.4891487,POINT(-122.4891487 37.7433944)
0.138291072,0.131000065,0.541,0.165101057,0.941000353,0.06900004,236.433,0.0,0.002537,8.198,14.2766,4.4824,0.074000036,5.35046,0.2606,0.245000066,35.2664,37.7315287,-122.4522655,POINT(-122.4522655 37.7315287)
0.175235048,0.172000049,0.483,0.120782028,0.919000241,0.015000009,354.045,0.0,0.00107277,4.6267,8.4166,2.6502,0.108000022,4.07786,0.2606,0.194000075,27.2798,37.7399648,-122.4510653,POINT(-122.4510653 37.7399648)
0.195712062,0.154000059,0.539,0.16022907,0.933000335,0.095000041,382.862,0.0,0.00997721,6.3782,10.7049,2.4967,0.067000028,1.89394,0.2606,0.179000086,29.9663,37.7461134,-122.4620156,POINT(-122.4620156 37.7461134)
0.211645,0.201,0.389,0.066298,0.993,0.037,432.218,0.0,1.98737E-4,4.7088,8.3225,2.6993,0.069,2.1589,0.2606,0.222,19.2932,37.7431853,-122.4623941,POINT(-122.4623941 37.7431853)
0.195712062,0.154000059,0.539,0.16022907,0.933000335,0.095000041,382.862,0.0,0.00997721,6.3782,10.7049,2.4967,0.067000028,1.89394,0.2606,0.179000086,29.9663,37.7494875,-122.4624789,POINT(-122.4624789 37.7494875)
0.195712,0.154,0.539,0.160229,0.933,0.095,411.6,0.0,0.00245594,6.3996,10.7193,2.4981,0.067,0.963391,0.2606,0.179,23.9731,37.7500138,-122.4644155,POINT(-122.4644155 37.7500138)
0.094332847,0.242999529,0.798,0.559215729,0.539999453,0.608998295,34.0034,0.0,0.00129861,6.4,20.43,5.0582,0.186999536,15.4142,4.9374,0.407999229,69.8329,37.8020027,-122.412766,POINT(-122.412766 37.8020027)
0.093673,0.18,0.713,0.579421,0.756,0.335,55.8844,0.0,0.0,6.4,20.43,5.0582,0.139,13.6649,4.9374,0.481,65.1597,37.8009574,-122.4088669,POINT(-122.4088669 37.8009574)
0.094332847,0.242999529,0.798,0.559215729,0.539999453,0.608998295,34.0034,0.0,0.00129861,6.4,20.43,5.0582,0.186999536,15.4142,4.9374,0.407999229,69.8329,37.7997719,-122.4101232,POINT(-122.4101232 37.7997719)
0.089839,0.142,0.435,0.173963,0.95,0.083,9.67952,0.0,4.46427E-4,6.4,20.43,5.0582,0.077,5.0875,4.9374,0.485,52.5196,37.8016923,-122.4085738,POINT(-122.4085738 37.8016923)
0.094333,0.243,0.798,0.559217,0.54,0.609,61.4258,0.0,0.0,6.4,20.43,5.0582,0.187,9.51391,4.9374,0.408,63.8397,37.7979321,-122.4100722,POINT(-122.4100722 37.7979321)
0.094333,0.243,0.798,0.559217,0.54,0.609,32.079,0.0,0.00115145,6.4,20.43,5.0582,0.187,19.2351,4.9374,0.408,69.8329,37.7970336,-122.4092288,POINT(-122.4092288 37.7970336)
0.049595,0.103,0.538,0.272864,0.844,0.133,140.196,0.0,0.00632962,7.9,30.47,3.8247,0.059,8.8632,4.9374,0.432,60.1662,37.7957762,-122.418773,POINT(-122.418773 37.7957762)
0.049595,0.103,0.538,0.272864,0.844,0.133,140.196,0.0,0.00632962,7.9,30.47,3.8247,0.059,8.8632,4.9374,0.432,60.1662,37.7956941,-122.4174973,POINT(-122.4174973 37.7956941)
0.093325,0.174,0.573,0.267211,0.828,0.185,140.934,0.0,0.0,7.1205,25.2484,4.4652,0.096,5.64617,4.9374,0.423,51.8598,37.7953279,-122.4157399,POINT(-122.4157399 37.7953279)
0.060557041,0.144000154,0.455,0.221957265,0.881000877,0.149000087,151.668,0.0,1.84353E-4,7.9,30.47,3.8247,0.127000105,10.223,4.8521,0.563000518,56.1531,37.7906198,-122.4164727,POINT(-122.4164727 37.7906198)
0.149115969,0.023300063,0.754453,0.637357967,0.794890522,0.021507761,-7.58461,0.380881,7.59257E-5,97.3687,0.9466,0.2787,0.152346545,0.0,17.579,0.062730979,57.5926,37.8283473,-122.3698805,POINT(-122.3698805 37.8283473)
0.028313283,0.12700127,0.497995,0.26904969,0.94200942,0.08100081,212.835,0.0,0.0,7.1467,19.502,3.7334,0.1100011,12.1212,4.9374,0.58600586,50.8132,37.7910446,-122.4131873,POINT(-122.4131873 37.7910446)
0.08949,0.142,0.186,0.143991,0.965,0.008,43.0755,0.0,0.0,0.0,5.16,0.0,0.057,4.72814,0.3448,0.485,32.233,37.7978685,-122.43312,POINT(-122.43312 37.7978685)
0.044344778,0.1199994,0.540002,0.471369643,0.952995235,0.122999385,116.033,0.0,0.00126996,7.9,30.47,3.8247,0.078999605,19.9275,4.8098,0.67599662,58.813,37.7871581,-122.4191468,POINT(-122.4191468 37.7871581)
0.17483101,0.159000009,0.644,0.225606006,0.855000047,0.115000006,19.0313,0.0,0.0160806,7.3226,12.5018,3.3352,0.079000003,2.39495,1.8761,0.230000007,50.6127,37.7383202,-122.4769681,POINT(-122.4769681 37.7383202)
0.056162904,0.123999881,0.696,0.46153766,0.816999892,0.111999953,94.2689,0.0,0.00320096,7.9,30.47,3.8247,0.218999235,16.9711,19.2682,0.593999851,69.1329,37.7859473,-122.4155327,POINT(-122.4155327 37.7859473)
0.191506003,0.173000004,0.578,0.150374009,0.936000022,0.107000005,238.002,0.0,0.00393255,7.7423,13.4994,4.2503,0.096000003,4.06752,0.2606,0.174000004,37.613,37.7267021,-122.4586541,POINT(-122.4586541 37.7267021)
0.191506003,0.173000004,0.578,0.150374009,0.936000022,0.107000005,238.002,0.0,0.00393255,7.7423,13.4994,4.2503,0.096000003,4.06752,0.2606,0.174000004,37.613,37.7265645,-122.4611838,POINT(-122.4611838 37.7265645)
0.187330003,0.215000003,0.536,0.079861003,0.933000016,0.074000002,186.806,0.0,0.0305904,4.8954,8.6361,2.7757,0.083000002,6.58241,0.2606,0.139000003,40.6062,37.7221759,-122.4631469,POINT(-122.4631469 37.7221759)
0.130178098,0.151000089,0.847,0.331840077,0.816000481,0.200000055,251.963,0.0,0.00409668,8.2,14.28,4.4834,0.128000049,8.35884,0.2606,0.154000089,53.593,37.7240294,-122.458726,POINT(-122.458726 37.7240294)
0.174113,0.152,0.819,0.267079,0.833,0.133,210.088,0.0,6.17781E-4,7.7683,13.4238,3.8621,0.115,3.17461,0.5141,0.208,37.6198,37.7187918,-122.4666947,POINT(-122.4666947 37.7187918)
0.174113,0.152,0.819,0.267079,0.833,0.133,260.54,0.0,7.00669E-4,8.0107,13.8353,3.9791,0.115,1.49142,0.5207,0.208,35.9665,37.7188509,-122.4639932,POINT(-122.4639932 37.7188509)
0.173333,0.134,0.87,0.383139,0.8,0.183,160.503,0.0,0.00447101,7.9618,13.7448,3.934,0.115,5.09761,0.3402,0.215,50.5996,37.709473,-122.4698045,POINT(-122.4698045 37.709473)
0.173333,0.134,0.87,0.383139,0.8,0.183,160.503,0.0,0.00447101,7.9618,13.7448,3.934,0.115,5.09761,0.3402,0.215,50.5996,37.7099745,-122.4704245,POINT(-122.4704245 37.7099745)
0.157016069,0.06900008,0.549,0.293845334,0.84100056,0.074000149,5.65703,0.0,0.0781005,13.9,37.03,6.7351,0.059000087,2.95921,6.5987,0.288000315,58.886,37.7611507,-122.4095762,POINT(-122.4095762 37.7611507)
0.084039089,0.097000051,0.565,0.326481246,0.783000706,0.085000052,2.04311,0.0,0.0361009,15.677,58.0795,9.961,0.158000076,9.86611,13.468,0.45100034,78.1593,37.7652242,-122.4060075,POINT(-122.4060075 37.7652242)
0.133693135,0.17000013,0.663999,0.454447213,0.816001079,0.09600004,37.951,0.0,0.00346149,13.8871,36.958,6.7285,0.151000097,2.15471,14.0072,0.208000386,63.5795,37.7585647,-122.4068645,POINT(-122.4068645 37.7585647)
0.109834,0.141,0.733,0.550862,0.806,0.117,10.6969,0.0,0.00862461,16.0094,62.0594,10.5831,0.227,170.94,19.2683,0.609,81.7994,37.7818015,-122.406089,POINT(-122.406089 37.7818015)
0.084215,0.088,0.584,0.327362,0.843,0.119,-5.96629,0.0645794,0.0241664,14.9856,54.0699,9.5802,0.229,7.04366,19.2683,0.427,82.4925,37.7796348,-122.4036356,POINT(-122.4036356 37.7796348)
0.084215,0.088,0.584,0.327362,0.843,0.119,-5.96629,0.0645794,0.0241664,14.9856,54.0699,9.5802,0.229,7.04366,19.2683,0.427,82.4925,37.7783658,-122.4032244,POINT(-122.4032244 37.7783658)
0.042301035,0.049999984,0.602,0.299614576,0.863999109,0.048000094,-5.63326,0.0825639,0.0500197,15.9986,61.9417,10.5559,0.133999778,2.26347,19.2683,0.570999012,77.8525,37.7747679,-122.4025769,POINT(-122.4025769 37.7747679)
0.04230103,0.050000196,0.602,0.299615246,0.864000461,0.04800021,-5.3631,0.348208,0.0347239,9.9,14.5501,4.6817,0.134000159,3.03306,19.2683,0.571000317,80.179,37.7774517,-122.4026166,POINT(-122.4026166 37.7774517)
0.042301035,0.049999984,0.602,0.299614576,0.863999109,0.048000094,-5.63326,0.0825639,0.0500197,15.9986,61.9417,10.5559,0.133999778,2.26347,19.2683,0.570999012,77.8525,37.7761656,-122.4032342,POINT(-122.4032342 37.7761656)
0.021070001,0.049000003,0.542,0.678177008,0.925000015,0.172000003,26.0138,0.0,0.0148146,8.0,13.81,3.9498,0.091000002,0.190422,0.2606,0.334000006,59.6127,37.7304,-122.4753396,POINT(-122.4753396 37.7304)
0.018917,0.554,0.741,0.577931,0.64,0.535,-4.2587,0.0691119,0.00908376,9.9,14.55,4.6817,0.452,0.462321,19.2683,0.678,80.5259,37.7815021,-122.399314,POINT(-122.399314 37.7815021)
0.058459049,0.20700005,0.665,0.493041071,0.938000294,0.183000032,119.854,0.0,0.0,8.0,13.81,3.9498,0.118000029,1.386,0.2606,0.356000061,47.6131,37.719594,-122.4762079,POINT(-122.4762079 37.719594)
0.018917,0.554,0.741,0.577931,0.64,0.535,-4.2587,0.0691119,0.00908376,9.9,14.55,4.6817,0.452,0.462321,19.2683,0.678,80.5259,37.7827657,-122.3988218,POINT(-122.3988218 37.7827657)
0.187330145,0.215000177,0.536,0.079861048,0.9330008,0.074000044,358.962,0.0,0.00154317,4.7,8.31,2.7004,0.083000075,2.8399,0.2606,0.139000177,26.2998,37.7319249,-122.4639603,POINT(-122.4639603 37.7319249)
0.174380126,0.123999428,0.908001,0.222734178,0.793995879,0.127999472,45.2265,0.0,0.00261742,23.2,38.58,16.1156,0.070999682,1.74034,17.613,0.160999224,55.2595,37.7363198,-122.3958726,POINT(-122.3958726 37.7363198)
0.072957122,8.03785E-10,0.599175,0.356678376,0.996079927,0.150558628,-6.0,0.182261,0.035771,22.0584,36.52,15.1339,0.133608319,14.1093,17.5025,0.480591116,84.819,37.7487877,-122.4035809,POINT(-122.4035809 37.7487877)
0.131897,0.113,0.48,0.217519,0.957,0.027,-9.22917,0.0,0.0263384,15.8421,37.3265,8.6989,0.086,4.45037,3.5196,0.225,59.2393,37.7488752,-122.40484,POINT(-122.40484 37.7488752)
0.131897,0.113,0.48,0.217519,0.957,0.027,-9.22917,0.0,0.0263384,15.8421,37.3265,8.6989,0.086,4.45037,3.5196,0.225,59.2393,37.7489106,-122.4038439,POINT(-122.4038439 37.7489106)
0.185283,0.165,0.91,0.178459,0.823,0.167,51.4698,0.0,0.00584931,11.2506,16.9016,7.5385,0.101,8.88611,17.613,0.216,62.8595,37.7169501,-122.3989672,POINT(-122.3989672 37.7169501)
0.11613137,0.140675847,0.932087,0.450007536,0.715021428,0.034926448,-42.0,0.351565,8.88618E-4,23.018,38.2773,15.9891,0.092166952,1.39179,17.3221,0.266799029,73.9059,37.729192,-122.36307,POINT(-122.36307 37.729192)
0.072957122,8.03785E-10,0.599175,0.356678376,0.996079927,0.150558628,-6.0,0.182261,0.035771,22.0584,36.52,15.1339,0.133608319,14.1093,17.5025,0.480591116,84.819,37.7402072,-122.3993811,POINT(-122.3993811 37.7402072)
0.149115969,0.023300063,0.754453,0.637357967,0.794890522,0.021507761,-7.58461,0.380881,7.59257E-5,97.3687,0.9466,0.2787,0.152346545,0.0,17.579,0.062730979,57.5926,37.8094175,-122.3662611,POINT(-122.3662611 37.8094175)
0.038578953,0.078999752,0.422001,0.252452415,0.902997642,0.03999987,85.0675,0.0,0.0,13.696,53.9647,11.1205,0.124999654,11.3208,3.7988,0.556998303,56.8264,37.7726414,-122.4280233,POINT(-122.4280233 37.7726414)
0.191754022,0.174000032,0.67,0.118961265,0.916000407,0.109000072,58.2001,0.0,8.76084E-4,8.0,13.81,3.9498,0.064000041,4.89215,0.2606,0.143000145,37.9463,37.7327627,-122.4928217,POINT(-122.4928217 37.7327627)
0.174829252,0.15899841,0.644004,0.225603744,0.85499145,0.11499885,110.943,0.0,0.0078087,6.4,10.72,2.498,0.07899921,4.81622,1.8761,0.2299977,46.9195,37.7416216,-122.4868773,POINT(-122.4868773 37.7416216)
0.185419,0.208,0.723,0.222082,0.847,0.17,233.594,0.0,0.00264664,6.4,10.72,2.498,0.11,6.55977,1.8761,0.161,43.2597,37.7436301,-122.4837933,POINT(-122.4837933 37.7436301)
0.17483101,0.159000009,0.644,0.225606006,0.855000047,0.115000006,19.0313,0.0,0.0160806,7.3226,12.5018,3.3352,0.079000003,2.39495,1.8761,0.230000007,50.6127,37.7382184,-122.4878709,POINT(-122.4878709 37.7382184)
0.191754022,0.174000032,0.67,0.118961265,0.916000407,0.109000072,58.2001,0.0,8.76084E-4,8.0,13.81,3.9498,0.064000041,4.89215,0.2606,0.143000145,37.9463,37.7337046,-122.4885798,POINT(-122.4885798 37.7337046)
0.122074936,0.151999922,0.63,0.285713819,0.900999454,0.225999862,242.98,0.0,0.0049276,4.3,8.28,2.8093,0.113999935,2.91006,1.8761,0.272999843,42.933,37.7567772,-122.4825615,POINT(-122.4825615 37.7567772)
0.136478,0.175,0.803,0.24805,0.84,0.208,301.492,0.0,2.60958E-4,5.8774,10.1128,2.5755,0.115,2.24888,1.8761,0.274,37.9332,37.7530484,-122.4823007,POINT(-122.4823007 37.7530484)
0.136478,0.175,0.803,0.24805,0.84,0.208,269.71,0.0,1.91973E-4,4.3032,8.2837,2.8088,0.115,3.01432,1.8761,0.274,37.5932,37.7550089,-122.4802883,POINT(-122.4802883 37.7550089)
0.18733,0.215,0.536,0.079861,0.933,0.074,164.25,0.0,0.0109571,7.9984,13.8074,3.9492,0.083,0.0,0.2606,0.139,39.6462,37.7317473,-122.4749021,POINT(-122.4749021 37.7317473)
0.18733,0.215,0.536,0.079861,0.933,0.074,240.592,0.0,0.0028846,4.7029,8.3148,2.7015,0.083,4.34593,0.2606,0.139,32.6197,37.7347256,-122.4710926,POINT(-122.4710926 37.7347256)
0.18733,0.215,0.536,0.079861,0.933,0.074,240.592,0.0,0.0028846,4.7029,8.3148,2.7015,0.083,4.34593,0.2606,0.139,32.6197,37.7325498,-122.4709186,POINT(-122.4709186 37.7325498)
0.18733,0.215,0.536,0.079861,0.933,0.074,164.25,0.0,0.0109571,7.9984,13.8074,3.9492,0.083,0.0,0.2606,0.139,39.6462,37.730823,-122.4738684,POINT(-122.4738684 37.730823)
0.187330145,0.215000177,0.536,0.079861048,0.9330008,0.074000044,358.962,0.0,0.00154317,4.7,8.31,2.7004,0.083000075,2.8399,0.2606,0.139000177,26.2998,37.7318439,-122.4621716,POINT(-122.4621716 37.7318439)
0.049595,0.103,0.538,0.272864,0.844,0.133,140.196,0.0,0.00632962,7.9,30.47,3.8247,0.059,8.8632,4.9374,0.432,60.1662,37.7960684,-122.4175476,POINT(-122.4175476 37.7960684)
0.174006195,0.212000207,0.484999,0.057373109,0.958000996,0.053000046,357.532,0.0,0.00239087,4.7,8.31,2.7004,0.090000104,0.43802,0.2606,0.212000181,27.6331,37.7391888,-122.4637138,POINT(-122.4637138 37.7391888)
0.138291072,0.131000065,0.541,0.165101057,0.941000353,0.06900004,236.433,0.0,0.002537,8.198,14.2766,4.4824,0.074000036,5.35046,0.2606,0.245000066,35.2664,37.731538,-122.4499971,POINT(-122.4499971 37.731538)
0.175235048,0.172000049,0.483,0.120782028,0.919000241,0.015000009,354.045,0.0,0.00107277,4.6267,8.4166,2.6502,0.108000022,4.07786,0.2606,0.194000075,27.2798,37.7416646,-122.4535705,POINT(-122.4535705 37.7416646)
0.175235048,0.172000049,0.483,0.120782028,0.919000241,0.015000009,354.045,0.0,0.00107277,4.6267,8.4166,2.6502,0.108000022,4.07786,0.2606,0.194000075,27.2798,37.7390718,-122.4547307,POINT(-122.4547307 37.7390718)
0.211644815,0.200999849,0.389001,0.066297964,0.992999172,0.036999977,451.841,0.0,0.00123101,4.8831,8.6426,2.6581,0.068999969,2.6178,0.2606,0.221999839,22.6198,37.7458907,-122.4543034,POINT(-122.4543034 37.7458907)
0.211645,0.201,0.389,0.066298,0.993,0.037,432.218,0.0,1.98737E-4,4.7088,8.3225,2.6993,0.069,2.1589,0.2606,0.222,19.2932,37.7441628,-122.4578481,POINT(-122.4578481 37.7441628)
0.211645,0.201,0.389,0.066298,0.993,0.037,432.218,0.0,1.98737E-4,4.7088,8.3225,2.6993,0.069,2.1589,0.2606,0.222,19.2932,37.7446299,-122.4595358,POINT(-122.4595358 37.7446299)
0.195712,0.154,0.539,0.160229,0.933,0.095,411.6,0.0,0.00245594,6.3996,10.7193,2.4981,0.067,0.963391,0.2606,0.179,23.9731,37.7465687,-122.4641783,POINT(-122.4641783 37.7465687)
0.195712,0.154,0.539,0.160229,0.933,0.095,411.6,0.0,0.00245594,6.3996,10.7193,2.4981,0.067,0.963391,0.2606,0.179,23.9731,37.7490317,-122.4633562,POINT(-122.4633562 37.7490317)
0.058531017,0.201000034,0.55,0.333333054,0.894000142,0.188000016,-4.97354,0.0902349,0.0029272,5.787,21.339,4.5737,0.132000013,2.75755,4.9374,0.52600006,74.1993,37.8050046,-122.4089834,POINT(-122.4089834 37.8050046)
0.089839048,0.142000092,0.435,0.173963296,0.950000386,0.083000171,-0.671813,0.00110015,2.93607E-4,5.9398,21.1124,4.6945,0.077000071,10.4167,4.9374,0.485000245,60.1661,37.8039836,-122.407471,POINT(-122.407471 37.8039836)
0.094332847,0.242999529,0.798,0.559215729,0.539999453,0.608998295,34.0034,0.0,0.00129861,6.4,20.43,5.0582,0.186999536,15.4142,4.9374,0.407999229,69.8329,37.8005834,-122.4117727,POINT(-122.4117727 37.8005834)
0.094333,0.243,0.798,0.559217,0.54,0.609,81.3358,0.0,0.0,6.4,20.43,5.0582,0.187,17.1603,4.9374,0.408,63.1664,37.798734,-122.4113699,POINT(-122.4113699 37.798734)
0.089839048,0.142000092,0.435,0.173963296,0.950000386,0.083000171,-0.671813,0.00110015,2.93607E-4,5.9398,21.1124,4.6945,0.077000071,10.4167,4.9374,0.485000245,60.1661,37.8024076,-122.4051026,POINT(-122.4051026 37.8024076)
0.089839048,0.142000092,0.435,0.173963296,0.950000386,0.083000171,-0.671813,0.00110015,2.93607E-4,5.9398,21.1124,4.6945,0.077000071,10.4167,4.9374,0.485000245,60.1661,37.8034803,-122.4064266,POINT(-122.4064266 37.8034803)
0.093673,0.18,0.713,0.579421,0.756,0.335,83.3807,0.0,0.0,6.4,20.43,5.0582,0.139,15.3509,4.9374,0.481,63.8264,37.8012351,-122.4066636,POINT(-122.4066636 37.8012351)
0.089839,0.142,0.435,0.173963,0.95,0.083,9.67952,0.0,4.46427E-4,6.4,20.43,5.0582,0.077,5.0875,4.9374,0.485,52.5196,37.8023423,-122.4080803,POINT(-122.4080803 37.8023423)
0.086091891,0.266669311,0.408605,0.1714292,0.943674898,0.045265076,-9.12355,0.215732,2.70616E-4,5.0E-4,29.9187,4.0E-4,0.073801522,2.31711,4.8573,0.541210861,63.8726,37.8008111,-122.402403,POINT(-122.402403 37.8008111)
0.094333,0.243,0.798,0.559217,0.54,0.609,32.079,0.0,0.00115145,6.4,20.43,5.0582,0.187,19.2351,4.9374,0.408,69.8329,37.7968362,-122.410556,POINT(-122.410556 37.7968362)
0.060557,0.144,0.455,0.221957,0.881,0.149,158.284,0.0,5.48748E-4,7.9,30.47,3.8247,0.127,6.17844,4.9374,0.563,54.8331,37.7924686,-122.4168477,POINT(-122.4168477 37.7924686)
0.084950475,0.060241104,0.637597,0.21340172,0.917003472,0.131956704,-9.19874,0.392933,0.0217367,2.6926,4.0262,1.2786,0.046854192,0.363328,19.0468,0.352840752,64.219,37.7692015,-122.3902535,POINT(-122.3902535 37.7692015)
0.103426719,0.149885299,0.572953,0.309375813,0.753613237,0.112204637,-7.0,0.150102,0.00163051,7.9937,13.7991,3.9467,0.155746731,2.12684,0.2602,0.478125716,68.2592,37.7215762,-122.5082777,POINT(-122.5082777 37.7215762)
0.15865901,0.163000008,0.824,0.269631014,0.772000035,0.216000009,70.5451,0.0,0.0713831,8.6647,14.7205,4.9416,0.095000004,2.51099,1.158,0.19400001,59.2794,37.7302106,-122.4214983,POINT(-122.4214983 37.7302106)
0.059776354,0.330996192,0.692003,0.7385408,0.690995431,0.330997615,60.0299,0.0,0.0,15.4673,63.6068,12.9281,0.362996311,2.64971,19.2683,0.663995488,67.1797,37.7852195,-122.4136991,POINT(-122.4136991 37.7852195)
0.109834104,0.141000177,0.732999,0.550862661,0.806001402,0.117000214,24.4763,0.0,0.00115384,16.0085,62.0633,10.5882,0.227000309,2.96861,19.2683,0.609001021,71.8462,37.7745858,-122.4162375,POINT(-122.4162375 37.7745858)
0.09533151,0.221999068,0.726001,0.79475029,0.69499739,0.202999258,7.13278,0.0,0.00410501,15.5,63.7499,12.9672,0.424997971,13.7255,14.6184,0.73199689,81.8061,37.7839671,-122.4087921,POINT(-122.4087921 37.7839671)
0.119980745,0.133999746,0.410002,0.171366589,0.911997997,0.099999802,245.002,0.0,9.70956E-4,4.3,8.28,2.8093,0.088999796,2.46305,0.3784,0.306999315,29.9398,37.7617239,-122.4764524,POINT(-122.4764524 37.7617239)
0.185419,0.208,0.723,0.222082,0.847,0.17,233.594,0.0,0.00264664,6.4,10.72,2.498,0.11,6.55977,1.8761,0.161,43.2597,37.7438654,-122.4784357,POINT(-122.4784357 37.7438654)
0.191754,0.174,0.67,0.118961,0.916,0.109,106.816,0.0,6.74156E-4,8.0,13.81,3.9498,0.064,1.26024,0.2606,0.143,33.313,37.731744,-122.4831504,POINT(-122.4831504 37.731744)
0.174113,0.152,0.819,0.267079,0.833,0.133,195.372,0.0,0.00176475,7.6718,13.2629,3.8255,0.115,6.39182,0.5125,0.208,42.9264,37.7206159,-122.4719777,POINT(-122.4719777 37.7206159)
